id,user,created_at,text,fav,RT,follower,follows,user_id,check
1268263565556760576,deviWNaJfCBqouc,2020-06-03 19:29:31,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,40,363,1252593507140698113,
1268263267245285376,ochocochoocho,2020-06-03 19:28:20,超早起きなんです早朝に外が明くなってくるとテンション上がりますコロナはフェイクマスクつけるのやめた等のツイートを見ましたフェイクと思いたい気持ちや、マスクつけるのアホらしいのも分かる今って映画みたいな現実っぽくない世界だもんね分かるよ！でも現実なんよ。と言ってあげたい。,1,0,10,32,1049334826845659139,
1268262130618216449,bybiXBxBii0OD2,2020-06-03 19:23:49,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,1304,1453,982508897507229697,
1268260668056068097,Puch1_Tann,2020-06-03 19:18:01,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,786,713,701735760228020224,
1268260335858794496,thankyu_darvish,2020-06-03 19:16:41,RT @Isseki3: Twitterで「自分はコロナでこんな症状でほんとうにくるしい」とかいってるの大半がフェイク●お前は何カ月闘病してんのって感じ●フォロワー増えて頑張ってとか言われることに、普段は誰も相手にしてくれないから快感を覚える●そんなに苦しくてよくTwi…,0,169,542,1918,783331728521699328,
1268258476607721472,yonaosyikakumei,2020-06-03 19:09:18,新型コロナウイルスでフェイク拡散：それは“ビル・ゲイツの陰謀”ではない https://t.co/YBw35OBaBN @wordpressdotcomより,0,0,1112,741,1216796218912698369,
1268257652770926592,MK70095900,2020-06-03 19:06:02,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,329,264,992897425235853312,
1268257072900014081,yurikamomedaiba,2020-06-03 19:03:43,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,252,390,1261271792716398593,
1268254889647325184,siYzaY3R8rh6Cd5,2020-06-03 18:55:03,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,227,439,982573262117875714,
1268252524835831808,Alnord17,2020-06-03 18:45:39,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,122,959,992835022670327808,
1268249375324672000,nyagai,2020-06-03 18:33:08,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,907,865,79641857,
1268248615350198274,lily51550054,2020-06-03 18:30:07,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,36,49,1183010343062102016,
1268245329675051008,Stgallen4,2020-06-03 18:17:04,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,31,105,1218500956536496128,
1268244609320312832,chako19721,2020-06-03 18:14:12,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,290,606,1703543173,
1268241863804252160,ChiLA73834128,2020-06-03 18:03:17,RT @MizukiS: 『コロナ騒動の真相に触れてます。』コロナはフェイクなんです。この騒ぎはカモフラージュ。一つは悪達が仕組んだ経済崩壊のカモフラージュもう一つは、それをトランプさん達が利用して、世界中の国際的悪、組織犯罪、小児性愛者、人身売買、悪魔崇拝者達の大量逮…,0,31,38,68,1214102702948409344,
1268241095944617984,Nisshy5Nisshy,2020-06-03 18:00:14,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,45,112,724625601286426624,
1268240808106315778,itgideon1,2020-06-03 17:59:06,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,387,683,4701408571,
1268238921575444481,karuizawamrflat,2020-06-03 17:51:36,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,219,461,150299829,
1268236927301386240,MizukiS,2020-06-03 17:43:40,RT @MizukiS: 『コロナ騒動の真相に触れてます。』コロナはフェイクなんです。この騒ぎはカモフラージュ。一つは悪達が仕組んだ経済崩壊のカモフラージュもう一つは、それをトランプさん達が利用して、世界中の国際的悪、組織犯罪、小児性愛者、人身売買、悪魔崇拝者達の大量逮…,0,31,9066,9375,834059060244672514,
1268235534247186433,6J3dwwUcarovQac,2020-06-03 17:38:08,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,198,803,734696264713932800,
1268233228139151360,uMFPXY97G8P0fJ2,2020-06-03 17:28:58,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,453,911,3704941940,
1268232785250054145,esp_seseri,2020-06-03 17:27:13,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,105,309,189540205,
1268232756863004673,raiku132,2020-06-03 17:27:06,RT @LordranAnorLond: コロナ騒動でリベラル左翼の実態は・デマ煽動する・人命を何とも思ってない ・数字は見ない説明聞かない・専門家は無視・事実より自分のお気持ちが大事・フェイクでも政権批判利用・批判と罵詈雑言の区別がつかない・完全な貴族目線(…,0,1,521,2602,919938859491770368,
1268231422176686080,IntoThePumpkin,2020-06-03 17:21:48,志村が夜の街でコロナはフェイクで藤浪が乱行でコロナはリアルなの？,0,0,376,841,129393576,
1268229691539746817,mokoyun,2020-06-03 17:14:55,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,376,343,200886089,
1268226543936892929,kobaefly,2020-06-03 17:02:25,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,566,266,809985511938850816,
1268226194878500865,qqg52ft9n1,2020-06-03 17:01:02,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,1033,4858,993029716704612352,
1268225287856115712,sakurai_piano,2020-06-03 16:57:25,@men31021 @hikakin 私もいろいろな情報を元に考えた末、1ヶ月前からマスクを外しました☺️なんで咳が出ておらず黙っているだけなのにみんなマスクつけてるんだ？🤔と毎日不思議です。コロナは｢フェイク｣であり、とある目的を達成するための恰好な｢手段｣だと思っているので、そういった面では警戒したいですね。,112,6,540,326,1136867429592682496,
1268225202288123905,violamimoza,2020-06-03 16:57:05,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,860,1329,115095236,
1268224845902315520,ucchy036,2020-06-03 16:55:40,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,24,148,345739070,
1268223125470076934,tochiginomama,2020-06-03 16:48:50,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,1012,1859,1247457781805797377,
1268222923988320257,mob5236,2020-06-03 16:48:02,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,177,264,1042040951806414853,
1268221447463292929,stockracer2,2020-06-03 16:42:10,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,932,4301,1046226864438538242,
1268219970552389633,sanfeliche,2020-06-03 16:36:18,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,99,122,990647194536456192,
1268219501469818881,torasma23,2020-06-03 16:34:26,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,109,253,815483726423437312,
1268218279866191873,ntlogi,2020-06-03 16:29:34,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,55,343,129250788,
1268216081966985216,ByeByeABE,2020-06-03 16:20:50,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,905,1213,3392755273,
1268213679956226048,mry1204,2020-06-03 16:11:18,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,171,392,265956635,
1268213350053187590,waPItAES5xtfttV,2020-06-03 16:09:59,もう新劇場版できてるでしょwたぶん告知映像のやつほとんどフェイクだろうな………とりあえず早くQの続き見たいからコロナウイルスはくたばってどうぞ#エヴァンゲリオンhttps://t.co/wHdXTjYFyU,0,0,157,447,1078214658853490689,
1268213099678449664,xggWTOeecoHenAA,2020-06-03 16:08:59,RT @TweetTVJP: 6/1(月)トランプ再選阻止にヤラセ芝居！WHOがビルゲイツらワクチンメーカーに乗っ取られ、新型コロナもフェイクと判明！ウクライナ100人虐殺もオバマら関与！英女王が豪政府に直接介入した証拠！旦那の信長も殺す軍師キリシタン帰蝶と隠れキリシ…,0,20,41,40,1264568778525835265,
1268212330791239685,rakukosan1,2020-06-03 16:05:56,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,2023,2641,3235589012,
1268211269376466944,Cl8gXXBCJicOMo2,2020-06-03 16:01:43,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,60,969,1264203516513419264,
1268210910562156544,Y79099386,2020-06-03 16:00:17,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,244,177,1024801056717328386,
1268210457531146240,nonhana6,2020-06-03 15:58:29,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,701,2710,867660782879752192,
1268210104068759552,michikusa827,2020-06-03 15:57:05,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,31,48,912284697056616448,
1268208527681585152,koBTH7sXvCldMGs,2020-06-03 15:50:49,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,103,336,1232588034274516998,
1268208380792893440,kou_slowlife,2020-06-03 15:50:14,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,85,89,18093085,
1268207814393991178,teenapoyo,2020-06-03 15:47:59,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,188,489,735117316891938817,
1268207382816976896,seamari1120,2020-06-03 15:46:16,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,241,1018,373840788,
1268206139256172544,at_aka_hiphop,2020-06-03 15:41:20,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,18,125,1167827067838197763,
1268205435703537664,sato_sato_san,2020-06-03 15:38:32,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,24,103,134212895,
1268204702497267712,bluebruno1,2020-06-03 15:35:37,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,226,1109,2181039409,
1268204506816188416,Lujenca,2020-06-03 15:34:51,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,209,696,225832111,
1268204104616034307,s_t_Moscow,2020-06-03 15:33:15,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,979,1067,578065805,
1268202543680614401,70milk,2020-06-03 15:27:03,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,341,827,107736051,
1268202245268533248,kichigaigai,2020-06-03 15:25:51,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,162,255,428361605,
1268201398828556291,Chikuba_Shutou_,2020-06-03 15:22:30,RT 英国、五人に1人はコロナウィルスがフェイクだと思っている。これは支配層にとっては結構な脅威で、そそくさと暴動にメディアのフォーカスをシフトさせたのがわかりますねhttps://t.co/ooujIVQXTahttps://t.co/xXYbUrgusZ,0,1,74,501,365816042,
1268200946284130310,KeiMurata1,2020-06-03 15:20:42,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,336,296,801396148103544832,
1268200624560074753,iwakuratatsuki,2020-06-03 15:19:25,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,164,684,779112943396859904,
1268200490929553410,hja5eq36ikpAvTs,2020-06-03 15:18:53,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,62,165,906069354529169408,
1268200329159405569,keita0009gt,2020-06-03 15:18:15,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,323,368,603750930,
1268200070014332930,iaSA9nw4SqrjwVh,2020-06-03 15:17:13,RT @love32rabbit: どうなったら、コロナなんて存在しない、これは陰謀なんだってゆう考えになるんだろうじゃあ、ブラジルで死者がたくさん出ているのは何？海外で医療崩壊してるのはなぜ？それもフェイクだと言うの？んなバカな話しあるかいじゃあ現地行ってみてき…,0,10,81,147,1264586928663326724,
1268199853894467584,WinnyWi83731494,2020-06-03 15:16:21,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,18,249,1232721494649622528,
1268199830305865728,twonotesfussa,2020-06-03 15:16:16,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,98,98,967084552794521600,
1268199419993747462,yamatiy,2020-06-03 15:14:38,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,953,3369,293893798,
1268199029717872640,KRCN_RS,2020-06-03 15:13:05,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,160,62,3011291292,
1268198930740736002,ma1do_tm,2020-06-03 15:12:41,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,54,100,900216855847211012,
1268198744798838785,connie_f,2020-06-03 15:11:57,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,479,323,170222143,
1268198506033934340,S72216484,2020-06-03 15:11:00,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,156,177,1196808339163766786,
1268198425016692737,kudo_izumi,2020-06-03 15:10:41,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,58,26,3241470692,
1268198260746776576,japon_fuck_you,2020-06-03 15:10:02,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,627,635,2578405892,
1268198260746776576,japon_fuck_you,2020-06-03 15:10:02,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,627,635,2578405892,
1268198144254160898,chibakenesemad,2020-06-03 15:09:34,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,414,521,1244522123885809665,
1268197420808065025,05249674,2020-06-03 15:06:41,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,20,55,2383990212,
1268197031228522496,ik5_d,2020-06-03 15:05:08,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,978,1012,915528826196598785,
1268196877872230400,gorugo2011,2020-06-03 15:04:32,@crouton_gotyo 「信じるか信じないかはあなたしだいです！」の世界かもですが、コロナ騒ぎ自体フェイクという話も有りますし、ＦＲＢ国有化・エリザベス女王退位・日銀国有化など、世界が180°変わる「噂」も流れています。それぞれ調べてみて下さいナ＾＾世界は・・・明らかに動いているようです(●´ω｀●),1,0,947,1408,468491521,
1268196877217886216,yuzu0421ak,2020-06-03 15:04:32,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,136,276,2898966607,
1268196349985517568,M9R15rwxIKdNCSD,2020-06-03 15:02:26,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,66,57,743096240913539073,
1268195666196443138,Hduj6cvFBfesaQ8,2020-06-03 14:59:43,RT @aiko33151709: 日本のメディアの皆さん、「日本だけコロナ死者数が少ない」とか「日本の奇跡」と書くのはもうやめませんか。「日本すごい」TVを想起させる！フェイクですよ。確かに欧米と比べれば少ないかもしれないがアジア・大洋州では最悪の死者数で間もなく1000人に…,0,919,8,99,859295884244172800,
